Zipcode,State,Lat,Long
29435,SC,32.93,-80.47
29530,SC,33.97,-79.74
29330,SC,35.01,-81.8
29436,SC,33.32,-80.14
29332,SC,34.3,-81.98
29040,SC,34.03,-80.45
29532,SC,34.29,-79.87
29540,SC,34.29,-79.87
29042,SC,33.31,-81.13
29536,SC,34.42,-79.36
29638,SC,34.37,-82.34
29437,SC,33.13,-80.39
29639,SC,34.33,-82.38
29334,SC,34.93,-82.13
29640,SC,34.82,-82.58
29642,SC,34.82,-82.58
29044,SC,33.87,-80.69
29438,SC,32.56,-80.28
29541,SC,34.05,-79.75
29081,SC,33.09,-81.01
29045,SC,34.16,-80.79
29047,SC,33.52,-80.57
29335,SC,34.65,-81.96
29048,SC,33.39,-80.34
29643,SC,34.51,-82.98
29501,SC,34.18,-79.78
29505,SC,34.18,-79.78
29506,SC,34.18,-79.78
29543,SC,34.28,-79.27
29644,SC,34.69,-82.2
29051,SC,33.84,-80.08
29052,SC,33.84,-80.74
29340,SC,35.07,-81.65
29341,SC,35.07,-81.65
29053,SC,33.81,-81.1
29440,SC,33.36,-79.29
29054,SC,33.92,-81.39
29445,SC,32.98,-79.99
29645,SC,34.6,-82.11
29055,SC,34.57,-80.9
29056,SC,33.57,-79.98
29446,SC,32.73,-80.61
29545,SC,34.12,-78.89
29601,SC,34.83,-82.37
29605,SC,34.83,-82.37
29607,SC,34.83,-82.37
29609,SC,34.83,-82.37
29611,SC,34.83,-82.37
29615,SC,34.83,-82.37
29617,SC,34.83,-82.37
29646,SC,34.19,-82.15
29649,SC,34.19,-82.15
29650,SC,34.93,-82.23
29651,SC,34.93,-82.23
29546,SC,33.93,-79.41
29547,SC,34.51,-79.4
29448,SC,33.21,-80.44
29550,SC,34.36,-80.08
29058,SC,34.59,-80.67
29554,SC,33.75,-79.44
29653,SC,34.28,-82.24
29059,SC,33.32,-80.41
29449,SC,32.75,-80.2
29654,SC,34.44,-82.39
29061,SC,33.88,-80.84
29450,SC,33.09,-79.8
29349,SC,35.05,-82.09
29063,SC,34.09,-81.18
29451,SC,32.8,-79.75
29655,SC,34.3,-82.66
29453,SC,33.28,-79.69
29065,SC,34.25,-81.26
29351,SC,34.41,-81.81
29455,SC,32.72,-80.07
29555,SC,33.81,-79.44
29353,SC,34.83,-81.67
29067,SC,34.54,-80.58
29355,SC,34.37,-81.71
29556,SC,33.66,-79.82
29456,SC,33.0,-80.1
29560,SC,33.86,-79.75
29563,SC,34.34,-79.16
29069,SC,34.16,-80.06
29356,SC,35.17,-82.18
29564,SC,33.52,-79.88
29565,SC,34.33,-79.43
29360,SC,34.5,-82.02
29006,SC,33.9,-81.54
29070,SC,33.91,-81.51
29072,SC,33.98,-81.22
29073,SC,33.98,-81.22
29657,SC,34.79,-82.69
29075,SC,34.19,-81.41
29566,SC,33.87,-78.63
29567,SC,34.47,-79.4
29082,SC,33.06,-80.95
29658,SC,34.77,-83.25
29568,SC,33.93,-78.73
29569,SC,34.05,-78.89
29078,SC,34.22,-80.68
29365,SC,34.95,-82.12
29080,SC,34.05,-80.07
29101,SC,34.46,-80.25
29458,SC,33.08,-79.46
29570,SC,34.66,-79.54
29102,SC,33.69,-80.21
29661,SC,35.03,-82.49
29571,SC,34.17,-79.4
29662,SC,34.78,-82.3
29104,SC,33.98,-80.2
29461,SC,33.19,-79.99
29105,SC,33.84,-81.61
29369,SC,34.83,-81.99
29664,SC,34.86,-83.15
29464,SC,32.82,-79.86
29466,SC,32.82,-79.86
29370,SC,34.33,-81.95
29574,SC,34.2,-79.25
29576,SC,33.55,-79.05
29572,SC,33.69,-78.89
29575,SC,33.69,-78.89
29577,SC,33.69,-78.89
29579,SC,33.69,-78.89
29588,SC,33.63,-79.02
29107,SC,33.53,-81.12
29580,SC,33.65,-79.51
29108,SC,34.27,-81.61
29111,SC,33.77,-80.01
29581,SC,34.23,-79.14
29666,SC,34.17,-82.02
29667,SC,34.76,-82.75
29112,SC,33.61,-81.1
29582,SC,33.82,-78.67
29113,SC,33.44,-81.12
29114,SC,33.93,-79.93
29115,SC,33.49,-80.86
29118,SC,33.49,-80.86
29372,SC,34.89,-81.76
29583,SC,33.99,-79.56
29584,SC,34.57,-80.04
29374,SC,34.83,-81.87
29585,SC,33.38,-79.17
29123,SC,33.78,-81.24
29669,SC,34.64,-82.46
29670,SC,34.65,-82.78
29671,SC,34.88,-82.7
29673,SC,34.71,-82.46
29468,SC,33.42,-80.02
29125,SC,33.73,-80.46
29469,SC,33.22,-80.03
29126,SC,34.26,-81.41
29127,SC,34.21,-81.53
29470,SC,32.77,-80.22
29471,SC,33.2,-80.64
29128,SC,34.09,-80.51
29129,SC,33.84,-81.66
29472,SC,33.08,-80.3
29130,SC,34.3,-80.96
29376,SC,34.87,-81.96
29474,SC,32.93,-80.54
29133,SC,33.37,-80.83
29475,SC,33.0,-80.81
29477,SC,33.18,-80.58
29135,SC,33.66,-80.77
29479,SC,33.4,-79.92
29676,SC,34.89,-82.97
29137,SC,33.56,-81.3
29590,SC,33.59,-79.85
29138,SC,34.0,-81.77
29142,SC,33.48,-80.48
29591,SC,33.91,-79.74
29592,SC,34.28,-79.47
29672,SC,34.68,-82.95
29678,SC,34.68,-82.95
29145,SC,34.21,-81.71
29680,SC,34.73,-82.25
29681,SC,34.73,-82.25
29682,SC,34.8,-82.81
29481,SC,33.08,-80.81
29593,SC,34.5,-79.85
29301,SC,34.94,-81.92
29302,SC,34.94,-81.92
29303,SC,34.94,-81.92
29306,SC,34.94,-81.92
29307,SC,34.94,-81.92
29316,SC,34.94,-81.92
29318,SC,34.94,-81.92
29146,SC,33.49,-81.27
29684,SC,34.37,-82.69
29482,SC,32.76,-79.83
29148,SC,33.6,-80.35
29483,SC,33.0,-80.17
29485,SC,33.0,-80.17
29150,SC,33.94,-80.39
29152,SC,33.97,-80.45
29153,SC,33.94,-80.39
29154,SC,33.94,-80.39
29685,SC,34.99,-82.84
29160,SC,33.73,-81.1
29686,SC,34.89,-82.98
29687,SC,34.91,-82.31
29161,SC,34.13,-79.94
29689,SC,34.56,-82.89
29690,SC,34.96,-82.43
29162,SC,33.89,-80.01
29379,SC,34.72,-81.62
29163,SC,33.43,-80.42
29487,SC,32.68,-80.16
29164,SC,33.65,-81.36
29691,SC,34.77,-83.06
29596,SC,34.72,-79.84
29488,SC,32.9,-80.67
29166,SC,33.85,-81.73
29692,SC,34.39,-82.24
29384,SC,34.35,-82.05
29168,SC,33.89,-80.54
29385,SC,34.95,-82.09
29693,SC,34.66,-83.09
29696,SC,34.76,-83.04
29175,SC,34.45,-80.58
29178,SC,34.5,-81.61
29697,SC,34.61,-82.47
29180,SC,34.37,-81.08
29388,SC,34.74,-82.03
30101,GA,34.05,-84.67
30102,GA,34.05,-84.67
30103,GA,34.36,-84.91
30004,GA,34.06,-84.27
30005,GA,34.06,-84.27
30009,GA,34.06,-84.27
30022,GA,34.06,-84.27
30510,GA,34.47,-83.57
30104,GA,34.04,-85.05
30105,GA,34.47,-85.21
30619,GA,33.91,-83.21
30601,GA,33.95,-83.39
30605,GA,33.95,-83.39
30606,GA,33.95,-83.39
30607,GA,33.95,-83.39
30303,GA,33.75,-84.39
30304,GA,33.64,-84.39
30305,GA,33.83,-84.38
30306,GA,33.78,-84.34
30307,GA,33.76,-84.33
30308,GA,33.77,-84.37
30309,GA,33.78,-84.38
30310,GA,33.72,-84.42
30311,GA,33.76,-84.42
30312,GA,33.74,-84.37
30313,GA,33.76,-84.39
30314,GA,33.75,-84.42
30315,GA,33.7,-84.38
30316,GA,33.72,-84.32
30317,GA,33.74,-84.31
30318,GA,33.78,-84.44
30319,GA,33.87,-84.33
30324,GA,33.81,-84.36
30326,GA,33.84,-84.35
30327,GA,33.86,-84.42
30328,GA,33.93,-84.38
30329,GA,33.82,-84.32
30331,GA,33.71,-84.53
30334,GA,33.73,-84.4
30336,GA,33.74,-84.54
30337,GA,33.64,-84.46
30338,GA,33.94,-84.31
30339,GA,33.86,-84.47
30340,GA,33.89,-84.25
30341,GA,33.9,-84.3
30342,GA,33.88,-84.37
30344,GA,33.66,-84.45
30345,GA,33.85,-84.28
30346,GA,33.92,-84.34
30349,GA,33.61,-84.49
30350,GA,33.97,-84.32
30354,GA,33.76,-84.42
30360,GA,33.76,-84.42
30361,GA,33.78,-84.38
30363,GA,33.84,-84.38
30369,GA,33.8,-84.47
30011,GA,34.01,-83.83
30106,GA,33.82,-84.64
30168,GA,33.82,-84.64
30002,GA,33.76,-84.26
30511,GA,34.48,-83.53
30107,GA,34.33,-84.37
30204,GA,33.05,-84.15
30620,GA,33.93,-83.7
30621,GA,33.81,-83.43
30512,GA,34.87,-83.95
30513,GA,34.86,-84.32
30622,GA,33.94,-83.53
30108,GA,33.53,-85.25
30516,GA,34.37,-83.08
30624,GA,34.2,-83.02
30517,GA,34.1,-83.78
30110,GA,33.7,-85.15
30205,GA,33.29,-84.45
30113,GA,33.8,-85.18
30625,GA,33.56,-83.36
30518,GA,34.11,-83.99
30519,GA,34.11,-83.99
30520,GA,34.34,-83.11
30114,GA,34.24,-84.49
30115,GA,34.24,-84.49
30627,GA,34.04,-83.03
30521,GA,34.36,-83.23
30116,GA,33.58,-85.07
30117,GA,33.58,-85.07
30120,GA,34.16,-84.8
30121,GA,34.16,-84.8
30124,GA,34.1,-85.33
30125,GA,34.01,-85.25
30522,GA,34.78,-84.45
30523,GA,34.6,-83.52
30021,GA,33.81,-84.24
30525,GA,34.87,-83.4
30527,GA,34.47,-83.77
30528,GA,34.59,-83.76
30628,GA,34.03,-83.21
30629,GA,34.06,-83.12
30529,GA,34.2,-83.46
30530,GA,34.2,-83.46
30206,GA,33.09,-84.43
30288,GA,33.63,-84.33
30012,GA,33.66,-84.01
30013,GA,33.66,-84.01
30094,GA,33.66,-84.01
30531,GA,34.51,-83.52
30014,GA,33.6,-83.85
30016,GA,33.6,-83.85
30630,GA,33.88,-83.15
30631,GA,33.55,-82.89
30028,GA,34.2,-84.13
30040,GA,34.2,-84.13
30041,GA,34.2,-84.13
30019,GA,33.98,-83.88
30533,GA,34.53,-83.98
30132,GA,33.91,-84.83
30157,GA,33.91,-84.83
30633,GA,34.12,-83.22
30534,GA,34.42,-84.11
30030,GA,33.77,-84.29
30032,GA,33.77,-84.29
30033,GA,33.77,-84.29
30034,GA,33.77,-84.29
30035,GA,33.77,-84.29
30535,GA,34.56,-83.54
30634,GA,34.16,-82.95
30537,GA,34.97,-83.38
30134,GA,33.74,-84.74
30135,GA,33.74,-84.74
30096,GA,34.0,-84.15
30097,GA,34.0,-84.15
30538,GA,34.49,-83.25
30539,GA,34.68,-84.47
30635,GA,34.1,-82.86
30294,GA,33.63,-84.26
30536,GA,34.66,-84.33
30540,GA,34.69,-84.48
30137,GA,34.13,-84.73
30541,GA,34.92,-84.51
30213,GA,33.56,-84.58
30139,GA,34.44,-84.7
30214,GA,33.44,-84.46
30215,GA,33.44,-84.46
30269,GA,33.39,-84.56
30216,GA,33.25,-83.89
30542,GA,34.18,-83.92
30297,GA,33.61,-84.35
30217,GA,33.28,-85.09
30501,GA,34.29,-83.83
30504,GA,34.29,-83.83
30506,GA,34.29,-83.83
30507,GA,34.29,-83.83
30218,GA,33.09,-84.57
30543,GA,34.31,-83.63
30641,GA,33.78,-83.6
30220,GA,33.23,-84.82
30017,GA,33.89,-83.95
30642,GA,33.57,-83.18
30222,GA,33.02,-84.71
30223,GA,33.24,-84.27
30224,GA,33.24,-84.27
30228,GA,33.38,-84.28
30643,GA,34.35,-82.93
30545,GA,34.7,-83.72
30546,GA,34.94,-83.75
30141,GA,33.86,-84.77
30230,GA,33.16,-84.9
30547,GA,34.33,-83.49
30548,GA,34.09,-83.76
30646,GA,34.01,-83.29
30233,GA,33.29,-83.96
30143,GA,34.46,-84.42
30549,GA,34.13,-83.59
30234,GA,33.32,-84.03
30236,GA,33.52,-84.35
30238,GA,33.52,-84.35
30144,GA,34.02,-84.61
30152,GA,34.02,-84.61
30145,GA,34.23,-84.94
30240,GA,33.03,-84.98
30241,GA,33.03,-84.98
30552,GA,34.78,-83.41
30553,GA,34.43,-83.1
30043,GA,33.94,-83.99
30044,GA,33.94,-83.99
30045,GA,33.94,-83.99
30046,GA,33.94,-83.99
30648,GA,33.87,-83.11
30047,GA,33.88,-84.13
30147,GA,34.18,-85.18
30122,GA,33.77,-84.64
30038,GA,33.71,-84.1
30058,GA,33.71,-84.1
30248,GA,33.34,-84.1
30052,GA,33.83,-83.89
30554,GA,34.39,-83.66
30251,GA,33.2,-84.74
30555,GA,34.98,-84.37
30252,GA,33.45,-84.14
30253,GA,33.45,-84.14
30126,GA,33.81,-84.56
30650,GA,33.57,-83.47
30055,GA,33.51,-83.73
30148,GA,34.42,-84.34
30008,GA,33.95,-84.54
30060,GA,33.95,-84.54
30062,GA,33.95,-84.54
30064,GA,33.95,-84.54
30066,GA,33.95,-84.54
30067,GA,33.95,-84.54
30068,GA,33.95,-84.54
30090,GA,33.95,-84.54
30557,GA,34.48,-83.18
30558,GA,34.25,-83.55
30256,GA,33.04,-84.3
30257,GA,33.11,-84.19
30559,GA,34.91,-84.27
30258,GA,33.01,-84.5
30655,GA,33.79,-83.71
30656,GA,33.79,-83.71
30259,GA,33.28,-84.77
30560,GA,34.87,-84.24
30260,GA,33.57,-84.34
30563,GA,34.51,-83.5
30564,GA,34.44,-83.89
30056,GA,33.51,-83.69
30263,GA,33.37,-84.78
30265,GA,33.37,-84.78
30565,GA,34.11,-83.43
30071,GA,33.94,-84.2
30092,GA,33.94,-84.2
30093,GA,33.94,-84.2
30566,GA,34.23,-83.88
30054,GA,33.62,-83.87
30268,GA,33.52,-84.66
30567,GA,34.16,-83.67
30127,GA,33.86,-84.68
30568,GA,34.95,-83.39
30660,GA,33.79,-82.9
30273,GA,33.58,-84.27
30274,GA,33.56,-84.4
30296,GA,33.56,-84.4
30153,GA,34.0,-85.04
30161,GA,34.26,-85.18
30165,GA,34.26,-85.18
30170,GA,33.45,-85.13
30075,GA,34.03,-84.35
30076,GA,34.03,-84.35
30662,GA,34.28,-83.1
30663,GA,33.62,-83.61
30171,GA,34.37,-84.7
30571,GA,34.74,-83.71
30079,GA,33.79,-84.26
30276,GA,33.31,-84.55
30277,GA,33.34,-84.64
30173,GA,34.13,-85.13
30080,GA,33.86,-84.51
30082,GA,33.86,-84.51
30039,GA,33.85,-84.0
30078,GA,33.85,-84.0
30025,GA,33.65,-83.71
30666,GA,33.96,-83.59
30667,GA,33.77,-83.1
30281,GA,33.54,-84.24
30083,GA,33.8,-84.17
30087,GA,33.8,-84.17
30088,GA,33.8,-84.17
30572,GA,34.73,-84.06
30024,GA,34.05,-84.07
30175,GA,34.5,-84.5
30176,GA,33.75,-85.29
30575,GA,34.18,-83.71
30177,GA,34.42,-84.29
30178,GA,34.08,-84.98
30179,GA,33.73,-85.03
30285,GA,32.96,-84.24
30286,GA,32.89,-84.32
30576,GA,34.84,-83.43
30668,GA,33.86,-82.74
30577,GA,34.57,-83.32
30084,GA,33.85,-84.22
30290,GA,33.46,-84.59
30291,GA,33.57,-84.54
30669,GA,33.61,-83.07
30180,GA,33.73,-84.92
30182,GA,33.7,-85.18
30183,GA,34.31,-84.55
30673,GA,33.73,-82.74
30677,GA,33.86,-83.4
30184,GA,34.28,-84.74
30678,GA,33.47,-83.03
30185,GA,33.49,-84.91
30292,GA,33.18,-84.36
30680,GA,33.99,-83.72
30187,GA,33.65,-84.86
30683,GA,33.96,-83.28
30293,GA,32.98,-84.58
30188,GA,34.1,-84.51
30189,GA,34.1,-84.51
30582,GA,34.93,-83.84
30295,GA,33.1,-84.34
20107,VA,38.96,-77.52
26461,WV,39.29,-80.39
27395,NC,36.07,-79.79
27564,NC,36.11,-78.68
27854,NC,36.4,-77.23
30073,GA,33.7,-84.25
30347,GA,33.82,-84.33
30376,GA,33.81,-84.35
30379,GA,33.74,-84.38
30911,GA,33.47,-81.96
30913,GA,33.47,-81.96
31120,GA,33.74,-84.38
38227,TN,36.26,-89.32
40754,KY,36.65,-84.11
40999,KY,37.0,-83.8
42287,KY,37.31,-86.52
42375,KY,37.82,-87.24
42403,KY,37.44,-87.93
22721,VA,38.39,-78.28
23240,VA,37.55,-77.46
24961,WV,37.97,-80.11
25926,WV,37.79,-81.18
25965,WV,37.83,-80.78
36501,AL,31.46,-87.73
37245,TN,36.16,-86.78
37247,TN,36.16,-86.78
37248,TN,36.16,-86.78
37249,TN,36.16,-86.78
